RowID,OrderID,OrderDate,ShipDate,CustomerID,ProductID,PostalCodeID,ShipModeID,Sales,Quantity,Discount,Profit
218,CA-2016-130162,28/10/2016,01/11/2016,JH-15910,OFF-ST-10001328-1-1,517,4,93.06,6,0,26.0568
219,CA-2016-130162,28/10/2016,01/11/2016,JH-15910,TEC-PH-10002563-1-1,517,4,302.376,3,0.2,22.6782
220,CA-2015-169397,24/12/2015,27/12/2015,JB-15925,OFF-FA-10000585-1-1,219,1,5.584,2,0.2,1.8148
221,CA-2015-169397,24/12/2015,27/12/2015,JB-15925,OFF-PA-10004000-1-1,219,1,22.704,6,0.2,8.2302
222,CA-2015-169397,24/12/2015,27/12/2015,JB-15925,OFF-BI-10002852-1-1,219,1,19.776,4,0.7,-13.8432
223,CA-2015-169397,24/12/2015,27/12/2015,JB-15925,FUR-FU-10000087-1-1,219,1,72.704,4,0.2,19.0848
224,CA-2015-169397,24/12/2015,27/12/2015,JB-15925,TEC-MA-10001148-1-1,219,1,479.988,4,0.7,-383.9904
225,CA-2015-169397,24/12/2015,27/12/2015,JB-15925,OFF-AR-10001958-1-1,219,1,27.168,2,0.2,2.7168
226,CA-2015-163055,09/08/2015,16/08/2015,DS-13180,OFF-AR-10001026-2-1,269,4,2.2,1,0,0.968
227,CA-2015-163055,09/08/2015,16/08/2015,DS-13180,FUR-TA-10003748-2-1,269,4,622.45,5,0,136.939
228,CA-2015-163055,09/08/2015,16/08/2015,DS-13180,OFF-ST-10002485-2-1,269,4,21.98,1,0,0.2198
229,US-2015-145436,28/02/2015,04/03/2015,VD-21670,FUR-CH-10004860-1-1,206,4,161.568,2,0.2,-28.2744
230,US-2015-145436,28/02/2015,04/03/2015,VD-21670,FUR-CH-10004477-1-1,206,4,389.696,8,0.2,43.8408
231,US-2014-156216,13/09/2014,17/09/2014,EA-14035,OFF-BI-10001679-2-1,123,4,18.648,7,0.7,-12.432
232,US-2017-100930,07/04/2017,12/04/2017,CS-12400,FUR-TA-10001705-3-1,179,4,233.86,2,0.45,-102.048
233,US-2017-100930,07/04/2017,12/04/2017,CS-12400,FUR-TA-10003473-3-1,179,4,620.6145,3,0.45,-248.2458
234,US-2017-100930,07/04/2017,12/04/2017,CS-12400,OFF-BI-10001679-3-1,179,4,5.328,2,0.7,-3.552
235,US-2017-100930,07/04/2017,12/04/2017,CS-12400,FUR-FU-10004017-3-1,179,4,258.072,3,0.2,0
236,US-2017-100930,07/04/2017,12/04/2017,CS-12400,TEC-AC-10003832-3-1,179,4,617.976,3,0.2,-7.7247
237,CA-2017-160514,12/11/2017,16/11/2017,DB-13120,OFF-PA-10002479-2-1,590,4,10.56,2,0,4.752
238,CA-2016-157749,04/06/2016,09/06/2016,KL-16645,OFF-PA-10003349-1-1,347,3,25.92,5,0.2,9.396
239,CA-2016-157749,04/06/2016,09/06/2016,KL-16645,FUR-FU-10000576-1-1,347,3,419.68,5,0.6,-356.728
240,CA-2016-157749,04/06/2016,09/06/2016,KL-16645,FUR-FU-10004351-1-1,347,3,11.688,3,0.6,-4.6752
241,CA-2016-157749,04/06/2016,09/06/2016,KL-16645,TEC-PH-10000011-1-1,347,3,31.984,2,0.2,11.1944
242,CA-2016-157749,04/06/2016,09/06/2016,KL-16645,FUR-TA-10002607-1-1,347,3,177.225,5,0.5,-120.513
243,CA-2016-157749,04/06/2016,09/06/2016,KL-16645,FUR-FU-10002505-1-1,347,3,4.044,3,0.6,-2.8308
244,CA-2016-157749,04/06/2016,09/06/2016,KL-16645,OFF-AR-10004685-1-1,347,3,7.408,2,0.2,1.2038
245,CA-2014-131926,01/06/2014,06/06/2014,DW-13480,FUR-CH-10004063-3-1,303,3,2001.86,7,0,580.5394
246,CA-2014-131926,01/06/2014,06/06/2014,DW-13480,OFF-ST-10002276-3-1,303,3,166.72,2,0,41.68
247,CA-2014-131926,01/06/2014,06/06/2014,DW-13480,OFF-PA-10004082-3-1,303,3,47.88,6,0,23.94
248,CA-2014-131926,01/06/2014,06/06/2014,DW-13480,OFF-AP-10002945-3-1,303,3,1503.25,5,0,496.0725
249,CA-2014-131926,01/06/2014,06/06/2014,DW-13480,OFF-PA-10000061-3-1,303,3,25.92,4,0,12.4416
250,CA-2016-154739,10/12/2016,15/12/2016,LH-17155,FUR-CH-10002965-1-1,577,3,321.568,2,0.2,28.1372
251,CA-2016-145625,11/09/2016,17/09/2016,KC-16540,OFF-PA-10004569-1-1,541,4,7.61,1,0,3.5767
252,CA-2016-145625,11/09/2016,17/09/2016,KC-16540,TEC-AC-10003832-1-1,541,4,3347.37,13,0,636.0003
253,CA-2016-146941,10/12/2016,13/12/2016,DL-13315,OFF-ST-10001228-1-1,55,1,80.58,6,0,22.5624
254,CA-2016-146941,10/12/2016,13/12/2016,DL-13315,OFF-EN-10003296-1-1,55,1,361.92,4,0,162.864
255,US-2015-159982,28/11/2015,04/12/2015,DR-12880,FUR-FU-10002505-2-1,348,4,12.132,9,0.6,-8.4924
256,US-2015-159982,28/11/2015,04/12/2015,DR-12880,OFF-ST-10004804-2-1,348,4,82.368,2,0.2,-19.5624
257,US-2015-159982,28/11/2015,04/12/2015,DR-12880,OFF-ST-10001590-2-1,348,4,53.92,5,0.2,4.044
258,US-2015-159982,28/11/2015,04/12/2015,DR-12880,TEC-PH-10001580-2-1,348,4,647.904,6,0.2,56.6916
259,CA-2017-163139,01/12/2017,03/12/2017,CC-12670,TEC-AC-10000290-1-1,53,3,20.37,3,0,6.9258
260,CA-2017-163139,01/12/2017,03/12/2017,CC-12670,OFF-ST-10002790-1-1,53,3,221.55,3,0,6.6465
261,CA-2017-163139,01/12/2017,03/12/2017,CC-12670,OFF-BI-10003460-1-1,53,3,17.52,5,0.2,6.132
262,US-2017-155299,08/06/2017,12/06/2017,Dl-13600,OFF-AP-10002203-2-1,430,4,1.624,2,0.8,-4.466
263,US-2014-106992,19/09/2014,21/09/2014,SB-20290,TEC-MA-10000822-2-1,423,3,3059.982,3,0.4,-509.997
264,US-2014-106992,19/09/2014,21/09/2014,SB-20290,TEC-MA-10003353-2-1,423,3,2519.958,7,0.4,-251.9958
265,CA-2016-125318,06/06/2016,13/06/2016,RC-19825,TEC-PH-10001433-1-1,347,4,328.224,4,0.2,28.7196
266,CA-2015-155040,10/11/2015,15/11/2015,AH-10210,TEC-AC-10004469-1-1,582,4,79.9,2,0,35.156
267,CA-2017-136826,16/06/2017,20/06/2017,CB-12535,OFF-AR-10003602-2-1,114,4,14.016,3,0.2,4.7304
268,CA-2016-111010,22/01/2016,28/01/2016,PG-18895,OFF-FA-10003472-1-1,46,4,7.56,6,0,0.3024
269,US-2017-145366,09/12/2017,13/12/2017,CA-12310,OFF-ST-10004180-2-1,240,4,37.208,1,0.2,-7.4416
270,US-2017-145366,09/12/2017,13/12/2017,CA-12310,OFF-EN-10004386-2-1,240,4,57.576,3,0.2,21.591
271,CA-2017-163979,28/12/2017,02/01/2018,KH-16690,OFF-ST-10003208-2-1,578,3,725.84,4,0,210.4936
272,CA-2015-155334,30/07/2015,31/07/2015,HA-14920,TEC-AC-10003628-1-1,577,1,209.93,7,0,92.3692
273,CA-2015-155334,30/07/2015,31/07/2015,HA-14920,FUR-FU-10003274-1-1,577,1,5.28,3,0,2.3232
274,CA-2015-155334,30/07/2015,31/07/2015,HA-14920,OFF-BI-10002557-1-1,577,1,10.92,3,0.2,4.095
275,CA-2017-118136,16/09/2017,17/09/2017,BB-10990,OFF-PA-10002615-2-1,522,1,8.82,2,0,4.0572
276,CA-2017-118136,16/09/2017,17/09/2017,BB-10990,OFF-AR-10001427-2-1,522,1,5.98,1,0,1.5548
277,CA-2017-132976,13/10/2017,17/10/2017,AG-10495,OFF-PA-10000673-2-1,82,4,11.648,2,0.2,4.0768
278,CA-2017-132976,13/10/2017,17/10/2017,AG-10495,OFF-PA-10004470-2-1,82,4,18.176,4,0.2,5.9072
279,CA-2017-132976,13/10/2017,17/10/2017,AG-10495,OFF-ST-10000876-2-1,82,4,59.712,6,0.2,5.9712
280,CA-2017-132976,13/10/2017,17/10/2017,AG-10495,OFF-LA-10002043-2-1,82,4,24.84,3,0.2,8.694
281,US-2015-161991,26/09/2015,28/09/2015,SC-20725,OFF-BI-10004967-1-1,425,3,2.08,5,0.8,-3.432
282,US-2015-161991,26/09/2015,28/09/2015,SC-20725,TEC-PH-10001760-1-1,425,3,1114.4,7,0.2,376.11
283,CA-2015-130890,02/11/2015,06/11/2015,JO-15280,FUR-TA-10002903-1-1,515,4,1038.84,5,0.2,51.942
284,CA-2015-130883,26/09/2015,02/10/2015,TB-21520,OFF-PA-10000474-1-1,606,4,141.76,5,0.2,47.844
285,CA-2015-130883,26/09/2015,02/10/2015,TB-21520,TEC-AC-10001956-1-1,606,4,239.8,5,0.2,47.96
286,CA-2015-130883,26/09/2015,02/10/2015,TB-21520,OFF-PA-10004100-1-1,606,4,31.104,6,0.2,10.8864
287,CA-2016-112697,18/12/2016,20/12/2016,AH-10195,OFF-BI-10000778-2-1,173,3,254.058,7,0.7,-169.372
288,CA-2016-112697,18/12/2016,20/12/2016,AH-10195,OFF-AP-10002684-2-1,173,3,194.528,2,0.2,24.316
289,CA-2016-112697,18/12/2016,20/12/2016,AH-10195,OFF-SU-10000646-2-1,173,3,961.48,5,0.2,-204.3145
290,CA-2016-110772,20/11/2016,24/11/2016,NZ-18565,OFF-FA-10002983-3-1,223,3,19.096,7,0.2,6.6836
291,CA-2016-110772,20/11/2016,24/11/2016,NZ-18565,OFF-LA-10004689-3-1,223,3,18.496,8,0.2,6.2424
292,CA-2016-110772,20/11/2016,24/11/2016,NZ-18565,TEC-AC-10002001-3-1,223,3,255.984,2,0.2,54.3966
293,CA-2016-110772,20/11/2016,24/11/2016,NZ-18565,FUR-BO-10004709-3-1,223,3,86.97,3,0.5,-48.7032
294,CA-2014-111451,26/12/2014,28/12/2014,KL-16555,FUR-FU-10004091-2-1,471,1,300.416,8,0.2,78.8592
295,CA-2014-111451,26/12/2014,28/12/2014,KL-16555,FUR-CH-10001891-2-1,471,1,230.352,3,0.2,20.1558
296,CA-2014-111451,26/12/2014,28/12/2014,KL-16555,FUR-FU-10002918-2-1,471,1,218.352,3,0.2,-24.5646
297,CA-2014-111451,26/12/2014,28/12/2014,KL-16555,OFF-BI-10004593-2-1,471,1,78.6,5,0.7,-62.88
298,CA-2014-111451,26/12/2014,28/12/2014,KL-16555,OFF-FA-10004854-2-1,471,1,27.552,3,0.2,9.2988
299,CA-2016-142545,28/10/2016,03/11/2016,JD-15895,OFF-PA-10002105-2-1,43,4,32.4,5,0,15.552
300,CA-2016-142545,28/10/2016,03/11/2016,JD-15895,OFF-ST-10002756-2-1,43,4,1082.48,8,0,10.8248
301,CA-2016-142545,28/10/2016,03/11/2016,JD-15895,OFF-PA-10004243-2-1,43,4,56.91,3,0,27.3168
302,CA-2016-142545,28/10/2016,03/11/2016,JD-15895,FUR-FU-10001861-2-1,43,4,77.6,4,0,38.024
303,CA-2016-142545,28/10/2016,03/11/2016,JD-15895,OFF-BI-10002706-2-1,43,4,14.28,1,0,6.5688
304,US-2017-152380,19/11/2017,23/11/2017,JH-15910,FUR-TA-10002533-1-1,348,4,219.075,3,0.5,-131.445
305,CA-2015-144253,04/05/2015,09/05/2015,AS-10225,FUR-FU-10002671-2-1,55,3,26.8,2,0,12.864
306,CA-2014-130960,30/12/2014,04/01/2015,KB-16600,OFF-AR-10003651-2-1,264,4,9.84,3,0,2.8536
307,CA-2014-111003,01/06/2014,06/06/2014,CR-12625,OFF-BI-10001072-3-1,50,4,45.48,3,0,20.9208
308,CA-2014-111003,01/06/2014,06/06/2014,CR-12625,OFF-AR-10002135-3-1,50,4,289.2,6,0,83.868
309,CA-2017-126774,15/04/2017,17/04/2017,SH-20395,OFF-AR-10002804-1-1,97,1,4.89,1,0,2.0049
310,CA-2016-142902,12/09/2016,14/09/2016,BP-11185,FUR-FU-10001918-2-1,457,3,15.136,4,0.2,3.5948
311,CA-2016-142902,12/09/2016,14/09/2016,BP-11185,FUR-CH-10004086-2-1,457,3,466.768,2,0.2,52.5114
312,CA-2016-142902,12/09/2016,14/09/2016,BP-11185,FUR-FU-10001756-2-1,457,3,15.232,1,0.2,1.7136
313,CA-2016-142902,12/09/2016,14/09/2016,BP-11185,OFF-LA-10000634-2-1,457,3,6.264,3,0.2,2.0358
314,CA-2014-120887,27/09/2014,03/10/2014,TS-21205,FUR-FU-10001588-2-1,45,4,87.54,3,0,37.6422
315,CA-2014-167850,09/08/2014,16/08/2014,AG-10525,TEC-PH-10002398-2-1,180,4,178.384,2,0.2,22.298
316,CA-2014-167850,09/08/2014,16/08/2014,AG-10525,OFF-PA-10001937-2-1,180,4,15.552,3,0.2,5.4432
317,CA-2014-164259,28/12/2014,30/12/2014,SP-20860,OFF-AR-10003373-2-1,83,1,99.136,4,0.2,8.6744
318,CA-2014-164973,04/11/2014,09/11/2014,NM-18445,FUR-CH-10002602-3-1,55,4,135.882,1,0.1,24.1568
319,CA-2014-164973,04/11/2014,09/11/2014,NM-18445,TEC-MA-10002927-3-1,55,4,3991.98,2,0,1995.99
320,CA-2014-164973,04/11/2014,09/11/2014,NM-18445,TEC-PH-10004093-3-1,55,4,275.94,6,0,80.0226
321,CA-2014-164973,04/11/2014,09/11/2014,NM-18445,TEC-AC-10000892-3-1,55,4,360,4,0,129.6
322,CA-2014-164973,04/11/2014,09/11/2014,NM-18445,OFF-ST-10002974-3-1,55,4,43.57,1,0,13.071
323,CA-2014-156601,19/09/2014,24/09/2014,FA-14230,OFF-FA-10000624-2-1,528,4,7.16,2,0,3.58
324,CA-2016-162138,23/04/2016,27/04/2016,GK-14620,OFF-BI-10004593-2-1,547,4,251.52,6,0.2,81.744
325,CA-2016-162138,23/04/2016,27/04/2016,GK-14620,TEC-AC-10001908-2-1,547,4,99.99,1,0,34.9965
326,CA-2017-153339,03/11/2017,05/11/2017,DJ-13510,FUR-FU-10001967-2-1,196,3,15.992,1,0.2,0.9995
327,US-2016-141544,30/08/2016,01/09/2016,PO-18850,TEC-PH-10003645-1-1,83,1,290.898,3,0.4,-67.8762
328,US-2016-141544,30/08/2016,01/09/2016,PO-18850,OFF-ST-10000675-1-1,83,1,54.224,2,0.2,3.389
329,US-2016-141544,30/08/2016,01/09/2016,PO-18850,FUR-CH-10003312-1-1,83,1,786.744,4,0.3,-258.5016
330,US-2016-141544,30/08/2016,01/09/2016,PO-18850,OFF-LA-10001074-1-1,83,1,100.24,10,0.2,33.831
331,US-2016-141544,30/08/2016,01/09/2016,PO-18850,OFF-BI-10001524-1-1,83,1,37.764,6,0.7,-27.6936
332,US-2016-150147,25/04/2016,29/04/2016,JL-15850,TEC-PH-10004614-1-1,81,3,82.8,2,0.4,-20.7
333,US-2016-150147,25/04/2016,29/04/2016,JL-15850,OFF-BI-10001153-1-1,81,3,20.724,2,0.7,-13.816
334,US-2016-150147,25/04/2016,29/04/2016,JL-15850,OFF-BI-10001982-1-1,81,3,4.896,3,0.7,-3.4272
335,CA-2015-137946,01/09/2015,04/09/2015,DB-13615,OFF-BI-10001922-1-1,519,3,4.752,1,0.2,1.6038
336,CA-2015-137946,01/09/2015,04/09/2015,DB-13615,TEC-CO-10001449-1-1,519,3,959.984,2,0.2,335.9944
337,CA-2015-137946,01/09/2015,04/09/2015,DB-13615,OFF-BI-10004140-1-1,519,3,14.368,4,0.2,4.49
338,CA-2014-129924,12/07/2014,17/07/2014,AC-10420,OFF-BI-10003314-2-1,579,4,7.712,2,0.2,2.7956
339,CA-2014-129924,12/07/2014,17/07/2014,AC-10420,FUR-TA-10004575-2-1,579,4,698.352,3,0.2,-17.4588
340,CA-2015-128167,22/06/2015,26/06/2015,KL-16645,OFF-FA-10000490-1-1,481,3,4.96,4,0,2.3312
341,CA-2014-122336,13/04/2014,17/04/2014,JD-15895,OFF-AR-10000122-2-1,82,3,17.856,4,0.2,1.116
342,CA-2014-122336,13/04/2014,17/04/2014,JD-15895,OFF-BI-10003656-2-1,82,3,509.97,10,0.7,-407.976
343,CA-2014-122336,13/04/2014,17/04/2014,JD-15895,OFF-FA-10002780-2-1,82,3,30.992,13,0.2,10.0724
344,CA-2014-122336,13/04/2014,17/04/2014,JD-15895,TEC-PH-10000702-2-1,82,3,71.928,12,0.4,8.3916
345,US-2015-120712,20/12/2015,24/12/2015,CS-12130,OFF-ST-10000107-1-1,451,4,88.8,4,0.2,-2.22
346,CA-2017-169901,15/06/2017,19/06/2017,CC-12550,TEC-PH-10002293-1-1,579,4,47.976,3,0.2,4.7976
347,CA-2017-134306,08/07/2017,12/07/2017,TD-20995,OFF-AR-10004027-1-1,6,4,7.56,3,0,3.0996
348,CA-2017-134306,08/07/2017,12/07/2017,TD-20995,OFF-PA-10000249-1-1,6,4,24.56,2,0,11.5432
349,CA-2017-134306,08/07/2017,12/07/2017,TD-20995,OFF-AR-10001374-1-1,6,4,12.96,2,0,4.1472
350,CA-2016-129714,01/09/2016,03/09/2016,AB-10060,TEC-AC-10000290-3-1,53,1,6.79,1,0,2.3086
351,CA-2016-129714,01/09/2016,03/09/2016,AB-10060,OFF-PA-10001970-3-1,53,1,24.56,2,0,11.5432
352,CA-2016-129714,01/09/2016,03/09/2016,AB-10060,OFF-BI-10002160-3-1,53,1,3.048,1,0.2,1.0668
353,CA-2016-129714,01/09/2016,03/09/2016,AB-10060,OFF-PA-10001970-3-1,53,1,49.12,4,0,23.0864
354,CA-2016-129714,01/09/2016,03/09/2016,AB-10060,OFF-BI-10004995-3-1,53,1,4355.168,4,0.2,1415.4296
355,CA-2016-138520,08/04/2016,13/04/2016,JL-15505,FUR-BO-10002268-1-1,56,4,388.704,6,0.2,-4.8588
356,CA-2016-138520,08/04/2016,13/04/2016,JL-15505,OFF-EN-10001137-1-1,56,4,8.26,2,0,3.7996
357,CA-2016-138520,08/04/2016,13/04/2016,JL-15505,OFF-AR-10002399-1-1,56,4,17.04,4,0,6.9864
358,CA-2016-138520,08/04/2016,13/04/2016,JL-15505,OFF-PA-10002713-1-1,56,4,34.4,5,0,15.824
359,CA-2016-130001,23/04/2016,28/04/2016,HK-14890,OFF-PA-10002666-2-1,123,4,36.24,5,0.2,11.325
360,CA-2017-155698,08/03/2017,11/03/2017,VB-21745,OFF-AP-10001124-2-1,145,1,647.84,8,0,168.4384
361,CA-2017-155698,08/03/2017,11/03/2017,VB-21745,OFF-LA-10001158-2-1,145,1,20.7,2,0,9.936
362,CA-2017-144904,25/09/2017,01/10/2017,KW-16435,OFF-LA-10001158-1-1,53,4,20.7,2,0,9.936
363,CA-2017-144904,25/09/2017,01/10/2017,KW-16435,FUR-CH-10000785-1-1,53,4,488.646,3,0.1,86.8704
364,CA-2017-144904,25/09/2017,01/10/2017,KW-16435,OFF-AR-10003732-1-1,53,4,5.56,2,0,1.4456
365,CA-2017-144904,25/09/2017,01/10/2017,KW-16435,FUR-FU-10000023-1-1,53,4,47.12,8,0,20.7328
366,CA-2014-123344,24/09/2014,29/09/2014,JD-16060,OFF-ST-10001713-1-1,577,4,211.96,4,0,8.4784
367,CA-2016-155516,21/10/2016,21/10/2016,MK-17905,OFF-BI-10002412-2-1,26,2,23.2,4,0,10.44
368,CA-2016-155516,21/10/2016,21/10/2016,MK-17905,OFF-SU-10001225-2-1,26,2,7.36,2,0,0.1472
369,CA-2016-155516,21/10/2016,21/10/2016,MK-17905,OFF-ST-10002406-2-1,26,2,104.79,7,0,29.3412
370,CA-2016-155516,21/10/2016,21/10/2016,MK-17905,FUR-BO-10002545-2-1,26,2,1043.92,4,0,271.4192
371,CA-2017-104745,29/05/2017,04/06/2017,GT-14755,OFF-PA-10002036-1-1,447,4,25.92,5,0.2,9.396
372,CA-2017-104745,29/05/2017,04/06/2017,GT-14755,OFF-ST-10002205-1-1,447,4,53.424,3,0.2,4.6746
373,US-2014-119137,23/07/2014,27/07/2014,AG-10900,OFF-BI-10001982-1-1,501,4,8.16,5,0.7,-5.712
374,US-2014-119137,23/07/2014,27/07/2014,AG-10900,TEC-AC-10003911-1-1,501,4,1023.936,8,0.2,179.1888
375,US-2014-119137,23/07/2014,27/07/2014,AG-10900,OFF-AR-10000658-1-1,501,4,9.24,1,0.2,0.924
376,US-2014-119137,23/07/2014,27/07/2014,AG-10900,TEC-AC-10002076-1-1,501,4,479.04,10,0.2,-29.94
377,US-2016-134656,28/09/2016,01/10/2016,MM-18280,OFF-PA-10003039-2-1,357,1,99.136,4,0.2,30.98
378,US-2017-134481,27/08/2017,01/09/2017,AR-10405,FUR-TA-10004915-2-1,8,4,1488.424,7,0.3,-297.6848
379,CA-2015-130792,28/04/2015,05/05/2015,RA-19915,OFF-AP-10000696-1-1,426,4,8.652,3,0.8,-20.3322
380,CA-2015-130792,28/04/2015,05/05/2015,RA-19915,OFF-ST-10003327-1-1,426,4,23.832,3,0.2,2.6811
381,CA-2015-130792,28/04/2015,05/05/2015,RA-19915,OFF-BI-10000309-1-1,426,4,12.176,4,0.8,-18.8728
382,CA-2016-134775,28/10/2016,29/10/2016,AS-10285,OFF-PA-10004734-2-1,577,1,50.96,7,0,25.48
383,CA-2016-134775,28/10/2016,29/10/2016,AS-10285,OFF-BI-10002225-2-1,577,1,49.536,3,0.2,17.3376
384,CA-2015-125395,26/06/2015,29/06/2015,LA-16780,TEC-AC-10004708-2-1,264,3,41.9,2,0,8.799
385,US-2015-168935,27/11/2015,02/12/2015,DO-13435,FUR-TA-10000617-1-1,161,4,375.4575,3,0.45,-157.0095
386,US-2015-168935,27/11/2015,02/12/2015,DO-13435,TEC-AC-10002335-1-1,161,4,83.976,3,0.2,-1.0497
387,CA-2015-122756,03/12/2015,07/12/2015,DK-13225,TEC-MA-10001681-2-1,82,4,482.34,4,0.7,-337.638
388,CA-2015-122756,03/12/2015,07/12/2015,DK-13225,FUR-FU-10001935-2-1,82,4,2.96,1,0.2,0.777
389,CA-2014-115973,24/11/2014,26/11/2014,NG-18430,OFF-AR-10004757-1-1,240,1,2.624,1,0.2,0.4264
390,CA-2017-101798,11/12/2017,15/12/2017,MV-18190,OFF-BI-10000050-1-1,53,4,23.36,4,0.2,7.884
391,CA-2017-101798,11/12/2017,15/12/2017,MV-18190,TEC-AC-10001998-1-1,53,4,39.98,2,0,13.5932
392,US-2014-135972,21/09/2014,23/09/2014,JG-15115,TEC-PH-10003012-1-1,623,3,246.384,2,0.2,27.7182
393,US-2014-135972,21/09/2014,23/09/2014,JG-15115,TEC-CO-10002313-1-1,623,3,1799.97,3,0,701.9883
394,US-2014-134971,07/06/2014,10/06/2014,BP-11095,OFF-BI-10003982-2-1,352,3,12.462,3,0.8,-20.5623
395,CA-2017-102946,30/06/2017,05/07/2017,VP-21730,OFF-BI-10004492-3-1,512,4,75.792,3,0.2,25.5798
396,CA-2017-165603,17/10/2017,19/10/2017,SS-20140,OFF-ST-10000798-2-1,15,3,49.96,2,0,9.4924
397,CA-2017-165603,17/10/2017,19/10/2017,SS-20140,OFF-PA-10002552-2-1,15,3,12.96,2,0,6.2208
398,CA-2015-122259,31/10/2015,04/11/2015,HP-14815,OFF-SU-10002573-3-1,278,4,70.12,4,0,21.036
399,CA-2016-108987,08/09/2016,10/09/2016,AG-10675,OFF-ST-10001580-1-1,423,3,35.952,3,0.2,3.5952
400,CA-2016-108987,08/09/2016,10/09/2016,AG-10675,FUR-BO-10004834-1-1,423,3,2396.2656,4,0.32,-317.1528
401,CA-2016-108987,08/09/2016,10/09/2016,AG-10675,OFF-ST-10000934-1-1,423,3,131.136,4,0.2,-32.784
402,CA-2016-108987,08/09/2016,10/09/2016,AG-10675,TEC-AC-10000158-1-1,423,3,57.584,2,0.2,0.7198
403,CA-2014-113166,24/12/2014,26/12/2014,LF-17185,OFF-PA-10001947-1-1,170,1,9.568,2,0.2,3.4684
404,CA-2014-155208,16/04/2014,20/04/2014,SP-20650,OFF-AR-10003478-2-1,125,4,39.072,6,0.2,9.768
405,CA-2017-117933,24/12/2017,29/12/2017,RF-19840,OFF-AP-10004249-1-1,55,4,35.91,3,0,9.6957
406,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,TEC-AC-10000158-1-1,578,4,179.95,5,0,37.7895
407,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,TEC-CO-10004115-1-1,578,4,1199.976,3,0.2,434.9913
408,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,OFF-PA-10003724-1-1,578,4,27.15,5,0,13.3035
409,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,FUR-TA-10002041-1-1,578,4,1004.024,7,0.2,-112.9527
410,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,OFF-PA-10002893-1-1,578,4,9.68,1,0,4.6464
411,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,OFF-LA-10003766-1-1,578,4,28.35,9,0,13.608
412,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,OFF-PA-10001970-1-1,578,4,55.98,1,0,27.4302
413,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,FUR-BO-10001972-1-1,578,4,1336.829,13,0.15,31.4548
414,CA-2017-117457,08/12/2017,12/12/2017,KH-16510,FUR-CH-10003956-1-1,578,4,113.568,2,0.2,-18.4548
415,CA-2017-142636,03/11/2017,07/11/2017,KC-16675,OFF-PA-10000157-2-1,621,4,139.86,7,0,65.7342
416,CA-2017-142636,03/11/2017,07/11/2017,KC-16675,FUR-CH-10001891-2-1,621,4,307.136,4,0.2,26.8744
417,CA-2017-122105,24/06/2017,28/06/2017,CJ-12010,OFF-AR-10004344-1-1,558,4,95.92,8,0,25.8984
418,CA-2016-148796,14/04/2016,18/04/2016,PB-19150,FUR-CH-10004886-1-1,515,4,383.8,5,0.2,38.38
419,CA-2017-154816,06/11/2017,10/11/2017,VB-21745,OFF-PA-10003845-2-1,213,4,5.78,1,0,2.8322
420,CA-2017-110478,04/03/2017,09/03/2017,SP-20860,OFF-AR-10001573-2-1,519,4,9.32,4,0,2.7028
421,CA-2017-110478,04/03/2017,09/03/2017,SP-20860,OFF-EN-10000483-2-1,519,4,15.25,1,0,7.015
422,CA-2014-142048,22/06/2014,25/06/2014,JE-15745,TEC-AC-10004114-1-1,461,1,196.752,6,0.2,56.5662
423,CA-2017-125388,19/10/2017,23/10/2017,MP-17965,FUR-FU-10004712-2-1,5,4,56.56,4,0,14.7056
424,CA-2017-125388,19/10/2017,23/10/2017,MP-17965,OFF-ST-10000918-2-1,5,4,32.7,3,0,8.502
425,CA-2017-155705,21/08/2017,23/08/2017,NF-18385,FUR-CH-10000015-1-1,208,3,866.4,4,0,225.264
426,CA-2017-149160,23/11/2017,26/11/2017,JM-15265,FUR-FU-10003347-2-1,267,3,28.4,2,0,11.076
427,CA-2017-149160,23/11/2017,26/11/2017,JM-15265,OFF-BI-10001543-2-1,267,3,287.92,8,0,138.2016
428,CA-2014-101476,12/09/2014,13/09/2014,SD-20485,TEC-MA-10000029-3-1,59,1,69.99,1,0,30.0957
429,CA-2017-152275,01/10/2017,08/10/2017,KH-16630,OFF-AR-10000369-2-1,442,4,6.672,6,0.2,0.5004
430,US-2016-123750,15/04/2016,21/04/2016,RB-19795,OFF-BI-10004584-3-1,121,4,189.588,2,0.7,-145.3508
431,US-2016-123750,15/04/2016,21/04/2016,RB-19795,TEC-AC-10004659-3-1,121,4,408.744,7,0.2,76.6395
432,US-2016-123750,15/04/2016,21/04/2016,RB-19795,TEC-AC-10004659-3-1,121,4,291.96,5,0.2,54.7425
433,US-2016-123750,15/04/2016,21/04/2016,RB-19795,OFF-ST-10000617-3-1,121,4,4.768,2,0.2,-0.7748
434,CA-2016-127369,06/06/2016,07/06/2016,DB-13060,OFF-ST-10003306-1-1,6,1,714.3,5,0,207.147
